lat_bin,lon_bin,latitude,longitude,co2,time
-31.5,149.9,-31.543518,149.93823,407.11383,1565130105.085002
-31.5,150.0,-31.51084005263158,150.01093894736843,409.0365057894737,1565130106.169429
-31.5,150.1,-31.49709816,150.0965196,410.2094636,1565130107.1705267
-31.5,150.2,-31.47352688888889,150.1781611111111,409.8042088888889,1565130108.24434
-31.4,25.8,-31.448105,25.829458,409.26108,1565074439.4179957
-31.4,150.1,-31.4163044375,150.111370625,409.85114375,1565130108.2213206
-31.4,150.2,-31.39716888,150.1953368,410.4802932,1565130109.266726
-31.4,150.3,-31.37869590909091,150.27704363636363,410.61213363636364,1565130110.2841873
-31.3,26.0,-31.28909883333333,26.039111000000002,409.42069833333335,1565074443.275676
-31.3,26.1,-31.29983704347826,26.094492391304346,408.77018695652174,1565074443.703965
-31.3,26.2,-31.2922535,26.17313,407.8776625,1565074444.5695066
-31.3,150.2,-31.335793,150.21393571428572,409.6525771428572,1565130110.1378639
-31.3,150.3,-31.30093436,150.29856959999998,409.64261960000005,1565130111.366529
-31.3,150.4,-31.292569571428572,150.36520857142858,407.43900285714284,1565130112.1211507
-31.2,26.1,-31.19503775,26.1228695,410.106335,1565074445.161507
-31.2,26.2,-31.19001868421053,26.206494736842107,410.8205989473684,1565074446.0452166
-31.2,26.3,-31.180250727272725,26.28088436363636,413.0214127272727,1565074446.8927305
-31.2,126.9,-31.182976933333336,126.90508206666667,405.98916933333334,1565135681.337406
-31.2,127.0,-31.16744,126.96053,404.10452499999997,1565135682.0624971
-31.2,150.3,-31.240834000000003,150.29090666666667,403.37160666666665,1565130111.965002
-31.1,26.2,-31.1229689,26.2226603,412.261812,1565074446.958007
-31.1,26.3,-31.09971442857143,26.294331619047618,412.27348238095243,1565074447.9284818
-31.1,26.4,-31.0978024,26.3785528,409.340564,1565074448.7844062
-31.1,126.8,-31.1272515,126.83314,405.55418499999996,1565135681.2515178
-31.1,126.9,-31.105944904761902,126.90409833333334,407.94737571428567,1565135682.192338
